Machines > Drill Press > MIB > X-Horizontal > Peak Acceleration,,,Machines > Drill Press > MIB > X-Horizontal > Peak Velocity,,,Machines > Drill Press > MIB > Y-Radial > Band 1,,,Machines > Drill Press > MIB > Y-Radial > Damage Accumulation,,,Machines > Drill Press > MIB > Y-Radial > Peak Acceleration,,,Machines > Drill Press > MIB > Y-Radial > Peak Velocity,,,Machines > Drill Press > MIB > X-Horizontal > Band 1,,,Machines > Drill Press > MIB > X-Horizontal > Damage Accumulation,,,Machines > Drill Press > MIB > Y-Radial > RMS Velocity,,,Machines > Drill Press > MIB > Y-Radial > Temperature,,,Machines > Drill Press > MIB > X-Horizontal > RMS Velocity,,,Machines > Drill Press > MIB > X-Horizontal > Temperature,,,Machines > Drill Press > MIB > Battery Voltage,
2/23/20 00:50,0.0379832,,2/23/20 00:50,0.0195899,,2/23/20 00:50,0.0032276,,2/23/20 00:50,0.3723006,,2/23/20 00:50,0.0045962,,2/23/20 00:50,66.30205269,,2/23/20 00:50,0.0323286,,2/23/20 00:50,0.0134324,,2/23/20 00:50,0.0051653,,2/23/20 00:50,66.30205269,,2/23/20 00:50,0.003175,,2/23/20 00:50,0.3588233,,2/23/20 00:50,3.151453018
2/23/20 01:00,0.0326812,,2/23/20 01:00,0.0148602,,2/23/20 01:00,0.0034505,,2/23/20 01:00,0.3645469,,2/23/20 01:00,0.0039392,,2/23/20 01:00,66.08093052,,2/23/20 01:00,0.0326406,,2/23/20 01:00,0.014045,,2/23/20 01:00,0.0054902,,2/23/20 01:00,66.08093052,,2/23/20 01:00,0.0039864,,2/23/20 01:00,0.3664699,,2/23/20 01:00,3.151355386
2/23/20 01:10,0.0324858,,2/23/20 01:10,0.0118115,,2/23/20 01:10,0.0025247,,2/23/20 01:10,0.3749936,,2/23/20 01:10,0.004795,,2/23/20 01:10,65.96184731,,2/23/20 01:10,0.0351125,,2/23/20 01:10,0.0134775,,2/23/20 01:10,0.004172,,2/23/20 01:10,65.96184731,,2/23/20 01:10,0.0032451,,2/23/20 01:10,0.3726978,,2/23/20 01:10,3.151648283
2/23/20 01:19,0.0380657,,2/23/20 01:19,0.0152678,,2/23/20 01:19,0.0056922,,2/23/20 01:19,0.373597,,2/23/20 01:19,0.005029,,2/23/20 01:20,66.06392746,,2/23/20 01:19,0.0352508,,2/23/20 01:19,0.0127725,,2/23/20 01:19,0.0047745,,2/23/20 01:20,66.06392746,,2/23/20 01:19,0.0049198,,2/23/20 01:19,0.3767375,,2/23/20 01:20,3.151453018
2/23/20 01:29,0.0365393,,2/23/20 01:29,0.0145053,,2/23/20 01:29,0.0028876,,2/23/20 01:29,0.3627814,,2/23/20 01:29,0.0042121,,2/23/20 01:30,65.96184731,,2/23/20 01:29,0.0314527,,2/23/20 01:29,0.011795,,2/23/20 01:29,0.0046478,,2/23/20 01:30,65.96184731,,2/23/20 01:29,0.0016638,,2/23/20 01:29,0.3560009,,2/23/20 01:30,3.152234554
2/23/20 01:39,0.0426316,,2/23/20 01:39,0.0165482,,2/23/20 01:39,0.0057093,,2/23/20 01:39,0.3368058,,2/23/20 01:39,0.0049362,,2/23/20 01:40,66.06392746,,2/23/20 01:39,0.0306577,,2/23/20 01:39,0.013947,,2/23/20 01:39,0.0057946,,2/23/20 01:40,66.06392746,,2/23/20 01:39,0.0049044,,2/23/20 01:39,0.3477801,,2/23/20 01:40,3.150866747
2/23/20 01:49,0.0385274,,2/23/20 01:49,0.0212571,,2/23/20 01:49,0.0043765,,2/23/20 01:49,0.3567824,,2/23/20 01:49,0.0048153,,2/23/20 01:49,66.06392746,,2/23/20 01:49,0.0292327,,2/23/20 01:49,0.014228,,2/23/20 01:49,0.0048853,,2/23/20 01:49,66.06392746,,2/23/20 01:49,0.0039238,,2/23/20 01:49,0.3515854,,2/23/20 01:49,3.151355267
2/23/20 02:00,0.0347301,,2/23/20 02:00,0.0136822,,2/23/20 02:00,0.0030683,,2/23/20 02:00,0.3777952,,2/23/20 02:00,0.0043811,,2/23/20 02:00,65.75773163,,2/23/20 02:00,0.0261364,,2/23/20 02:00,0.0126145,,2/23/20 02:00,0.0048033,,2/23/20 02:00,65.75773163,,2/23/20 02:00,0.0030106,,2/23/20 02:00,0.3368903,,2/23/20 02:00,3.151453018
2/23/20 02:10,0.0334197,,2/23/20 02:10,0.0129769,,2/23/20 02:10,0.0028644,,2/23/20 02:10,0.3558061,,2/23/20 02:10,0.0049528,,2/23/20 02:10,65.75773163,,2/23/20 02:10,0.0269593,,2/23/20 02:10,0.0149191,,2/23/20 02:10,0.0043902,,2/23/20 02:10,65.75773163,,2/23/20 02:10,0.0028565,,2/23/20 02:10,0.3614563,,2/23/20 02:10,3.151257753
2/23/20 02:20,0.0377644,,2/23/20 02:20,0.0113813,,2/23/20 02:20,0.003689,,2/23/20 02:20,0.3652385,,2/23/20 02:20,0.0043975,,2/23/20 02:20,65.8257576,,2/23/20 02:20,0.0341489,,2/23/20 02:20,0.014501,,2/23/20 02:20,0.0042898,,2/23/20 02:20,65.8257576,,2/23/20 02:20,0.0039149,,2/23/20 02:20,0.3720576,,2/23/20 02:20,3.151160002
2/23/20 02:29,0.038313,,2/23/20 02:29,0.0151665,,2/23/20 02:29,0.0021777,,2/23/20 02:29,0.3629279,,2/23/20 02:29,0.0041322,,2/23/20 02:30,65.89382477,,2/23/20 02:29,0.0346696,,2/23/20 02:29,0.0148934,,2/23/20 02:29,0.0046066,,2/23/20 02:30,65.89382477,,2/23/20 02:29,0.0027649,,2/23/20 02:29,0.3479334,,2/23/20 02:30,3.151257753
2/23/20 02:39,0.0411883,,2/23/20 02:39,0.0143724,,2/23/20 02:39,0.0022233,,2/23/20 02:39,0.3595514,,2/23/20 02:39,0.0041826,,2/23/20 02:40,65.85980835,,2/23/20 02:39,0.0264524,,2/23/20 02:39,0.0114151,,2/23/20 02:39,0.0037771,,2/23/20 02:40,65.85980835,,2/23/20 02:39,0.0046102,,2/23/20 02:39,0.3661783,,2/23/20 02:40,3.151257753
2/23/20 02:49,0.031452,,2/23/20 02:49,0.0172873,,2/23/20 02:49,0.0055357,,2/23/20 02:49,0.3365806,,2/23/20 02:49,0.0041131,,2/23/20 02:49,65.89382477,,2/23/20 02:49,0.0291551,,2/23/20 02:49,0.0110935,,2/23/20 02:49,0.0049194,,2/23/20 02:49,65.89382477,,2/23/20 02:49,0.0031399,,2/23/20 02:49,0.3638158,,2/23/20 02:49,3.150671482
2/23/20 02:59,0.0381547,,2/23/20 02:59,0.01652,,2/23/20 02:59,0.0029136,,2/23/20 02:59,0.3501109,,2/23/20 02:59,0.0038503,,2/23/20 02:59,65.89382477,,2/23/20 02:59,0.0308911,,2/23/20 02:59,0.0134112,,2/23/20 02:59,0.0047375,,2/23/20 02:59,65.89382477,,2/23/20 02:59,0.0021936,,2/23/20 02:59,0.397925,,2/23/20 02:59,3.151550531
2/23/20 03:10,0.0318708,,2/23/20 03:10,0.0139385,,2/23/20 03:10,0.0036327,,2/23/20 03:10,0.3581683,,2/23/20 03:10,0.0046193,,2/23/20 03:10,65.79174461,,2/23/20 03:10,0.0311344,,2/23/20 03:10,0.0126209,,2/23/20 03:10,0.0046168,,2/23/20 03:10,65.79174461,,2/23/20 03:10,0.0034382,,2/23/20 03:10,0.352926,,2/23/20 03:10,3.151160002
2/23/20 03:20,0.0343413,,2/23/20 03:20,0.0141022,,2/23/20 03:20,0.0027049,,2/23/20 03:20,0.3391842,,2/23/20 03:20,0.0054755,,2/23/20 03:20,66.37011986,,2/23/20 03:20,0.0319178,,2/23/20 03:20,0.0144163,,2/23/20 03:20,0.0044267,,2/23/20 03:20,66.37011986,,2/23/20 03:20,0.0056738,,2/23/20 03:20,0.3574947,,2/23/20 03:20,3.150866747
2/23/20 03:30,0.0331647,,2/23/20 03:30,0.0163781,,2/23/20 03:30,0.0031378,,2/23/20 03:30,0.3560421,,2/23/20 03:30,0.0049078,,2/23/20 03:30,66.02991104,,2/23/20 03:30,0.0376392,,2/23/20 03:30,0.0128591,,2/23/20 03:30,0.0046258,,2/23/20 03:30,66.02991104,,2/23/20 03:30,0.0048579,,2/23/20 03:30,0.3708763,,2/23/20 03:30,3.150866747
2/23/20 03:39,0.037536,,2/23/20 03:39,0.0150124,,2/23/20 03:39,0.0056052,,2/23/20 03:39,0.3582958,,2/23/20 03:39,0.0042092,,2/23/20 03:40,65.99586029,,2/23/20 03:39,0.0311589,,2/23/20 03:39,0.0128219,,2/23/20 03:39,0.0047517,,2/23/20 03:40,65.99586029,,2/23/20 03:39,0.0030859,,2/23/20 03:39,0.3649279,,2/23/20 03:40,3.150671482
2/23/20 03:49,0.0357421,,2/23/20 03:49,0.0164749,,2/23/20 03:49,0.002364,,2/23/20 03:49,0.36465,,2/23/20 03:49,0.005146,,2/23/20 03:49,66.13195,,2/23/20 03:49,0.026159,,2/23/20 03:49,0.018719,,2/23/20 03:49,0.0048255,,2/23/20 03:49,66.13195,,2/23/20 03:49,0.0044942,,2/23/20 03:49,0.3491958,,2/23/20 03:49,3.150964737
2/23/20 03:59,0.0298833,,2/23/20 03:59,0.012502,,2/23/20 03:59,0.0046799,,2/23/20 03:59,0.364075,,2/23/20 03:59,0.0048607,,2/23/20 03:59,65.72372208,,2/23/20 03:59,0.0303054,,2/23/20 03:59,0.0170908,,2/23/20 03:59,0.0043545,,2/23/20 03:59,65.72372208,,2/23/20 03:59,0.0033509,,2/23/20 03:59,0.3563886,,2/23/20 03:59,3.150769234
2/23/20 04:09,0.032436,,2/23/20 04:09,0.0197258,,2/23/20 04:09,0.0025468,,2/23/20 04:09,0.3674651,,2/23/20 04:09,0.0051237,,2/23/20 04:10,65.99586029,,2/23/20 04:09,0.0299,,2/23/20 04:09,0.0144704,,2/23/20 04:09,0.0050457,,2/23/20 04:10,65.99586029,,2/23/20 04:09,0.0022937,,2/23/20 04:09,0.3573354,,2/23/20 04:10,3.150671482
2/23/20 04:20,0.0322656,,2/23/20 04:20,0.0136771,,2/23/20 04:20,0.002558,,2/23/20 04:20,0.3749313,,2/23/20 04:20,0.0045306,,2/23/20 04:21,65.72372208,,2/23/20 04:20,0.0328273,,2/23/20 04:20,0.0136113,,2/23/20 04:20,0.0042635,,2/23/20 04:21,65.72372208,,2/23/20 04:20,0.0033164,,2/23/20 04:20,0.3673566,,2/23/20 04:21,3.150085449
2/23/20 04:30,0.0338503,,2/23/20 04:30,0.0159622,,2/23/20 04:30,0.0029687,,2/23/20 04:30,0.3603867,,2/23/20 04:30,0.0052672,,2/23/20 04:31,65.96184731,,2/23/20 04:30,0.0407972,,2/23/20 04:30,0.0163842,,2/23/20 04:30,0.0048056,,2/23/20 04:31,65.96184731,,2/23/20 04:30,0.0056578,,2/23/20 04:30,0.3692051,,2/23/20 04:31,3.150280952
2/23/20 04:40,0.0352529,,2/23/20 04:40,0.0129223,,2/23/20 04:40,0.0039728,,2/23/20 04:40,0.3725094,,2/23/20 04:40,0.0041617,,2/23/20 04:40,65.92783432,,2/23/20 04:40,0.0326901,,2/23/20 04:40,0.0123082,,2/23/20 04:40,0.0040653,,2/23/20 04:40,65.92783432,,2/23/20 04:40,0.0037498,,2/23/20 04:40,0.3585107,,2/23/20 04:40,3.150280952
2/23/20 04:49,0.0361218,,2/23/20 04:49,0.0156537,,2/23/20 04:49,0.0049875,,2/23/20 04:49,0.3573601,,2/23/20 04:49,0.0045963,,2/23/20 04:50,65.89382477,,2/23/20 04:49,0.0409808,,2/23/20 04:49,0.013909,,2/23/20 04:49,0.0057312,,2/23/20 04:50,65.89382477,,2/23/20 04:49,0.0035723,,2/23/20 04:49,0.3668576,,2/23/20 04:50,3.150866747
2/23/20 04:59,0.0335454,,2/23/20 04:59,0.0153677,,2/23/20 04:59,0.0039322,,2/23/20 04:59,0.3719589,,2/23/20 04:59,0.0043436,,2/23/20 05:00,66.23403015,,2/23/20 04:59,0.0320775,,2/23/20 04:59,0.0138951,,2/23/20 04:59,0.0051115,,2/23/20 05:00,66.23403015,,2/23/20 04:59,0.0029751,,2/23/20 04:59,0.3541012,,2/23/20 05:00,3.150378466
2/23/20 05:09,0.0370526,,2/23/20 05:09,0.0139224,,2/23/20 05:09,0.0028084,,2/23/20 05:09,0.3478979,,2/23/20 05:09,0.0054749,,2/23/20 05:10,65.92783432,,2/23/20 05:09,0.028839,,2/23/20 05:09,0.0146531,,2/23/20 05:09,0.0044455,,2/23/20 05:10,65.92783432,,2/23/20 05:09,0.0023709,,2/23/20 05:09,0.3458354,,2/23/20 05:10,3.149987936
2/23/20 05:19,0.0337462,,2/23/20 05:19,0.0132395,,2/23/20 05:19,0.0029541,,2/23/20 05:19,0.3505611,,2/23/20 05:19,0.0041192,,2/23/20 05:20,65.79174461,,2/23/20 05:19,0.0318113,,2/23/20 05:19,0.0136788,,2/23/20 05:19,0.004565,,2/23/20 05:20,65.79174461,,2/23/20 05:19,0.002471,,2/23/20 05:19,0.3544409,,2/23/20 05:20,3.150183201
2/23/20 05:30,0.0376791,,2/23/20 05:30,0.0144878,,2/23/20 05:30,0.0037632,,2/23/20 05:30,0.3680888,,2/23/20 05:30,0.0033209,,2/23/20 05:31,65.68970566,,2/23/20 05:30,0.0285128,,2/23/20 05:30,0.0097917,,2/23/20 05:30,0.0045176,,2/23/20 05:31,65.68970566,,2/23/20 05:30,0.0022404,,2/23/20 05:30,0.3560159,,2/23/20 05:31,3.150476217
2/23/20 05:40,0.0362452,,2/23/20 05:40,0.0136539,,2/23/20 05:40,0.0012318,,2/23/20 05:40,0.3719915,,2/23/20 05:40,0.0050378,,2/23/20 05:40,65.8257576,,2/23/20 05:40,0.0331715,,2/23/20 05:40,0.0175448,,2/23/20 05:40,0.0043237,,2/23/20 05:40,65.8257576,,2/23/20 05:40,0.0018585,,2/23/20 05:40,0.3519822,,2/23/20 05:40,3.150378466
2/23/20 05:50,0.030577,,2/23/20 05:50,0.0141995,,2/23/20 05:50,0.0022231,,2/23/20 05:50,0.3633754,,2/23/20 05:50,0.0046108,,2/23/20 05:50,65.72372208,,2/23/20 05:50,0.0289215,,2/23/20 05:50,0.0130241,,2/23/20 05:50,0.0043297,,2/23/20 05:50,65.72372208,,2/23/20 05:50,0.0024571,,2/23/20 05:50,0.3560099,,2/23/20 05:50,3.150671482
2/23/20 05:59,0.0332145,,2/23/20 05:59,0.012614,,2/23/20 05:59,0.0026776,,2/23/20 05:59,0.3596354,,2/23/20 05:59,0.0039792,,2/23/20 06:00,65.99586029,,2/23/20 05:59,0.026523,,2/23/20 05:59,0.01395,,2/23/20 05:59,0.0044814,,2/23/20 06:00,65.99586029,,2/23/20 05:59,0.0016507,,2/23/20 05:59,0.3716578,,2/23/20 06:00,3.15106225
2/23/20 06:09,0.0308597,,2/23/20 06:09,0.015646,,2/23/20 06:09,0.0039158,,2/23/20 06:09,0.3757286,,2/23/20 06:09,0.005493,,2/23/20 06:10,65.92783432,,2/23/20 06:09,0.0280269,,2/23/20 06:09,0.0158889,,2/23/20 06:09,0.0054546,,2/23/20 06:10,65.92783432,,2/23/20 06:09,0.0045615,,2/23/20 06:09,0.3594815,,2/23/20 06:10,3.150183201
2/23/20 06:19,0.0361163,,2/23/20 06:19,0.0192036,,2/23/20 06:19,0.0025096,,2/23/20 06:19,0.3716199,,2/23/20 06:19,0.0042231,,2/23/20 06:20,65.58762894,,2/23/20 06:19,0.0300053,,2/23/20 06:19,0.0120096,,2/23/20 06:19,0.0047277,,2/23/20 06:20,65.58762894,,2/23/20 06:19,0.0026261,,2/23/20 06:19,0.3600766,,2/23/20 06:20,3.15057373
2/23/20 06:29,0.0364799,,2/23/20 06:29,0.011619,,2/23/20 06:29,0.0030527,,2/23/20 06:29,0.3528202,,2/23/20 06:29,0.0040022,,2/23/20 06:29,66.13195,,2/23/20 06:29,0.0304641,,2/23/20 06:29,0.0120664,,2/23/20 06:29,0.0041989,,2/23/20 06:29,66.13195,,2/23/20 06:29,0.0034477,,2/23/20 06:29,0.3660851,,2/23/20 06:29,3.15057373
2/23/20 06:40,0.0341697,,2/23/20 06:40,0.0169699,,2/23/20 06:40,0.0045647,,2/23/20 06:40,0.3606905,,2/23/20 06:40,0.0042776,,2/23/20 06:40,65.99586029,,2/23/20 06:40,0.0318135,,2/23/20 06:40,0.0121388,,2/23/20 06:40,0.0051182,,2/23/20 06:40,65.99586029,,2/23/20 06:40,0.0029221,,2/23/20 06:40,0.3483723,,2/23/20 06:40,3.150378466
2/23/20 06:50,0.0327628,,2/23/20 06:50,0.012661,,2/23/20 06:50,0.0049634,,2/23/20 06:50,0.3782047,,2/23/20 06:50,0.0049356,,2/23/20 06:50,66.06392746,,2/23/20 06:50,0.0329249,,2/23/20 06:50,0.0140486,,2/23/20 06:50,0.0048151,,2/23/20 06:50,66.06392746,,2/23/20 06:50,0.0033329,,2/23/20 06:50,0.3567312,,2/23/20 06:50,3.150476217
2/23/20 07:00,0.0324657,,2/23/20 07:00,0.0153643,,2/23/20 07:00,0.0036409,,2/23/20 07:00,0.345994,,2/23/20 07:00,0.0046555,,2/23/20 07:00,65.89382477,,2/23/20 07:00,0.0268664,,2/23/20 07:00,0.0133808,,2/23/20 07:00,0.0050836,,2/23/20 07:00,65.89382477,,2/23/20 07:00,0.0036366,,2/23/20 07:00,0.3630824,,2/23/20 07:00,3.150280952
2/23/20 07:09,0.0365971,,2/23/20 07:09,0.0114023,,2/23/20 07:09,0.0048219,,2/23/20 07:09,0.3545369,,2/23/20 07:09,0.0041389,,2/23/20 07:10,65.79174461,,2/23/20 07:09,0.0277062,,2/23/20 07:09,0.0130639,,2/23/20 07:09,0.0039905,,2/23/20 07:10,65.79174461,,2/23/20 07:09,0.0035355,,2/23/20 07:09,0.3586369,,2/23/20 07:10,3.149987936
2/23/20 07:19,0.0305852,,2/23/20 07:19,0.0139552,,2/23/20 07:19,0.0053762,,2/23/20 07:19,0.3440197,,2/23/20 07:19,0.0045699,,2/23/20 07:20,65.96184731,,2/23/20 07:19,0.0300815,,2/23/20 07:19,0.013702,,2/23/20 07:19,0.0042762,,2/23/20 07:20,65.96184731,,2/23/20 07:19,0.0054472,,2/23/20 07:19,0.3652946,,2/23/20 07:20,3.149401665
2/23/20 07:29,0.0299132,,2/23/20 07:29,0.01384,,2/23/20 07:29,0.0045713,,2/23/20 07:29,0.3527361,,2/23/20 07:29,0.0049728,,2/23/20 07:29,66.67627106,,2/23/20 07:29,0.0312932,,2/23/20 07:29,0.0144073,,2/23/20 07:29,0.0043107,,2/23/20 07:29,66.67627106,,2/23/20 07:29,0.0059356,,2/23/20 07:29,0.3784358,,2/23/20 07:29,3.149694681
2/23/20 07:39,0.0336736,,2/23/20 07:39,0.0144227,,2/23/20 07:39,0.0042905,,2/23/20 07:39,0.3709744,,2/23/20 07:39,0.0037486,,2/23/20 07:39,65.96184731,,2/23/20 07:39,0.0297284,,2/23/20 07:39,0.0123514,,2/23/20 07:39,0.0044731,,2/23/20 07:39,65.96184731,,2/23/20 07:39,0.003342,,2/23/20 07:39,0.3573564,,2/23/20 07:39,3.149401665
2/23/20 07:50,0.0359992,,2/23/20 07:50,0.0137283,,2/23/20 07:50,0.0038339,,2/23/20 07:50,0.3671179,,2/23/20 07:50,0.0050372,,2/23/20 07:50,66.02991104,,2/23/20 07:50,0.0331556,,2/23/20 07:50,0.0164143,,2/23/20 07:50,0.0041374,,2/23/20 07:50,66.02991104,,2/23/20 07:50,0.007449,,2/23/20 07:50,0.3768427,,2/23/20 07:50,3.149694681
2/23/20 08:00,0.0434512,,2/23/20 08:00,0.0140068,,2/23/20 08:00,0.0036781,,2/23/20 08:00,0.3700632,,2/23/20 08:00,0.0044276,,2/23/20 08:00,65.79174461,,2/23/20 08:00,0.0285702,,2/23/20 08:00,0.0145321,,2/23/20 08:00,0.0040038,,2/23/20 08:00,65.79174461,,2/23/20 08:00,0.001572,,2/23/20 08:00,0.3652135,,2/23/20 08:00,3.149499416
2/23/20 08:10,0.0326147,,2/23/20 08:10,0.0165165,,2/23/20 08:10,0.0022825,,2/23/20 08:10,0.3668007,,2/23/20 08:10,0.0053235,,2/23/20 08:10,66.06392746,,2/23/20 08:10,0.0312156,,2/23/20 08:10,0.0141845,,2/23/20 08:10,0.0041652,,2/23/20 08:10,66.06392746,,2/23/20 08:10,0.0031305,,2/23/20 08:10,0.3468273,,2/23/20 08:10,3.1492064
2/23/20 08:19,0.0300152,,2/23/20 08:19,0.0121483,,2/23/20 08:19,0.0044755,,2/23/20 08:19,0.3504987,,2/23/20 08:19,0.004591,,2/23/20 08:20,65.96184731,,2/23/20 08:19,0.0312638,,2/23/20 08:19,0.0138851,,2/23/20 08:19,0.0044567,,2/23/20 08:20,65.96184731,,2/23/20 08:19,0.0037267,,2/23/20 08:19,0.3474976,,2/23/20 08:20,3.149792433
2/23/20 08:29,0.0371446,,2/23/20 08:29,0.0147297,,2/23/20 08:29,0.005635,,2/23/20 08:29,0.3613983,,2/23/20 08:29,0.0045678,,2/23/20 08:29,66.30205269,,2/23/20 08:29,0.0451832,,2/23/20 08:29,0.0156699,,2/23/20 08:29,0.005062,,2/23/20 08:29,66.30205269,,2/23/20 08:29,0.0038345,,2/23/20 08:29,0.3664428,,2/23/20 08:29,3.14959693
2/23/20 08:39,0.0400616,,2/23/20 08:39,0.0129565,,2/23/20 08:39,0.0023431,,2/23/20 08:39,0.3577425,,2/23/20 08:39,0.0043967,,2/23/20 08:40,65.89382477,,2/23/20 08:39,0.0292179,,2/23/20 08:39,0.0137201,,2/23/20 08:39,0.0043949,,2/23/20 08:40,65.89382477,,2/23/20 08:39,0.0040732,,2/23/20 08:39,0.358706,,2/23/20 08:40,3.150085449
2/23/20 08:49,0.0371836,,2/23/20 08:49,0.017643,,2/23/20 08:49,0.0052096,,2/23/20 08:49,0.3658514,,2/23/20 08:49,0.0041464,,2/23/20 08:50,66.16596298,,2/23/20 08:49,0.0299423,,2/23/20 08:49,0.0122465,,2/23/20 08:49,0.00466,,2/23/20 08:50,66.16596298,,2/23/20 08:49,0.0024446,,2/23/20 08:49,0.3392528,,2/23/20 08:50,3.14871788
2/23/20 08:59,0.0319,,2/23/20 08:59,0.0144131,,2/23/20 08:59,0.0031817,,2/23/20 08:59,0.3440875,,2/23/20 08:59,0.004523,,2/23/20 09:00,65.99586029,,2/23/20 08:59,0.0389053,,2/23/20 08:59,0.0136805,,2/23/20 08:59,0.0048771,,2/23/20 09:00,65.99586029,,2/23/20 08:59,0.0031287,,2/23/20 08:59,0.3687723,,2/23/20 09:00,3.149304152
2/23/20 09:10,0.0353622,,2/23/20 09:10,0.016939,,2/23/20 09:10,0.0023906,,2/23/20 09:10,0.3542549,,2/23/20 09:10,0.004168,,2/23/20 09:11,65.99586029,,2/23/20 09:10,0.0346899,,2/23/20 09:10,0.0136235,,2/23/20 09:10,0.0052128,,2/23/20 09:11,65.99586029,,2/23/20 09:10,0.0034381,,2/23/20 09:10,0.3679758,,2/23/20 09:11,3.148620129
2/23/20 09:20,0.0332239,,2/23/20 09:20,0.0142339,,2/23/20 09:20,0.0052452,,2/23/20 09:20,0.3602295,,2/23/20 09:20,0.0046227,,2/23/20 09:21,65.79174461,,2/23/20 09:20,0.032529,,2/23/20 09:20,0.0127555,,2/23/20 09:20,0.0044963,,2/23/20 09:21,65.79174461,,2/23/20 09:20,0.0035052,,2/23/20 09:20,0.3614052,,2/23/20 09:21,3.149108648
2/23/20 09:30,0.0349089,,2/23/20 09:30,0.01152,,2/23/20 09:30,0.0035501,,2/23/20 09:30,0.3708742,,2/23/20 09:30,0.0050212,,2/23/20 09:30,65.89382477,,2/23/20 09:30,0.0286702,,2/23/20 09:30,0.0139973,,2/23/20 09:30,0.0042326,,2/23/20 09:30,65.89382477,,2/23/20 09:30,0.0040029,,2/23/20 09:30,0.3573985,,2/23/20 09:30,3.1492064
2/23/20 09:39,0.0353454,,2/23/20 09:39,0.0156837,,2/23/20 09:39,0.0026847,,2/23/20 09:39,0.373597,,2/23/20 09:39,0.0039806,,2/23/20 09:40,65.75773163,,2/23/20 09:39,0.0313325,,2/23/20 09:39,0.0126603,,2/23/20 09:39,0.0052774,,2/23/20 09:40,65.75773163,,2/23/20 09:39,0.002815,,2/23/20 09:39,0.3598753,,2/23/20 09:40,3.148913145
2/23/20 09:49,0.0335087,,2/23/20 09:49,0.0129769,,2/23/20 09:49,0.0018654,,2/23/20 09:49,0.3696564,,2/23/20 09:49,0.004446,,2/23/20 09:50,66.37011986,,2/23/20 09:49,0.0315318,,2/23/20 09:49,0.0151159,,2/23/20 09:49,0.0041443,,2/23/20 09:50,66.37011986,,2/23/20 09:49,0.0033908,,2/23/20 09:49,0.3652916,,2/23/20 09:50,3.149792433
2/23/20 09:59,0.0283336,,2/23/20 09:59,0.0134014,,2/23/20 09:59,0.0036962,,2/23/20 09:59,0.3544664,,2/23/20 09:59,0.0042702,,2/23/20 10:00,65.89382477,,2/23/20 09:59,0.0348041,,2/23/20 09:59,0.011601,,2/23/20 09:59,0.0044622,,2/23/20 10:00,65.89382477,,2/23/20 09:59,0.0039115,,2/23/20 09:59,0.3679216,,2/23/20 10:00,3.14871788
2/23/20 10:09,0.0317757,,2/23/20 10:09,0.0147309,,2/23/20 10:09,0.0038026,,2/23/20 10:09,0.3858336,,2/23/20 10:09,0.0047546,,2/23/20 10:10,65.62163849,,2/23/20 10:09,0.0282677,,2/23/20 10:09,0.0174557,,2/23/20 10:09,0.0050406,,2/23/20 10:10,65.62163849,,2/23/20 10:09,0.0035071,,2/23/20 10:09,0.3537556,,2/23/20 10:10,3.149108648
2/23/20 10:20,0.032429,,2/23/20 10:20,0.0117439,,2/23/20 10:20,0.0022737,,2/23/20 10:20,0.3693634,,2/23/20 10:20,0.0048218,,2/23/20 10:20,65.89382477,,2/23/20 10:20,0.031571,,2/23/20 10:20,0.0123731,,2/23/20 10:20,0.0039503,,2/23/20 10:20,65.89382477,,2/23/20 10:20,0.0037067,,2/23/20 10:20,0.3587661,,2/23/20 10:20,3.149011135
2/23/20 10:30,0.0325246,,2/23/20 10:30,0.0121038,,2/23/20 10:30,0.0023645,,2/23/20 10:30,0.3618025,,2/23/20 10:30,0.0042841,,2/23/20 10:30,65.89382477,,2/23/20 10:30,0.0273055,,2/23/20 10:30,0.014246,,2/23/20 10:30,0.0037724,,2/23/20 10:30,65.89382477,,2/23/20 10:30,0.0022565,,2/23/20 10:30,0.371258,,2/23/20 10:30,3.148913145
2/23/20 10:39,0.0375974,,2/23/20 10:39,0.0138731,,2/23/20 10:39,0.0045889,,2/23/20 10:39,0.3511876,,2/23/20 10:40,0.0047519,,2/23/20 10:40,65.79174461,,2/23/20 10:40,0.038176,,2/23/20 10:40,0.0130647,,2/23/20 10:39,0.004341,,2/23/20 10:40,65.79174461,,2/23/20 10:40,0.0034337,,2/23/20 10:40,0.3488261,,2/23/20 10:40,3.148229599
2/23/20 10:49,0.0386686,,2/23/20 10:49,0.012635,,2/23/20 10:49,0.006373,,2/23/20 10:49,0.3761165,,2/23/20 10:49,0.0042745,,2/23/20 10:50,65.92783432,,2/23/20 10:49,0.0285555,,2/23/20 10:49,0.0125626,,2/23/20 10:49,0.004658,,2/23/20 10:50,65.92783432,,2/23/20 10:49,0.003584,,2/23/20 10:49,0.3710055,,2/23/20 10:50,3.148815632
2/23/20 10:59,0.0320125,,2/23/20 10:59,0.016377,,2/23/20 10:59,0.004949,,2/23/20 10:59,0.3543497,,2/23/20 10:59,0.0047872,,2/23/20 11:00,66.09793701,,2/23/20 10:59,0.0355154,,2/23/20 10:59,0.0137577,,2/23/20 10:59,0.0053555,,2/23/20 11:00,66.09793701,,2/23/20 10:59,0.0046037,,2/23/20 10:59,0.3757035,,2/23/20 11:00,3.1492064
